AGO,1.10666666667
AGN,0.408
AGM,-2.22
PKY,1.9
AGI,0
SIR,-3.22
AGD,0
AGC,0
NYX,1.226
NYT,-1.085
NOC,0.661538461538
AGX,0
AGU,-0.0485714285714
BWP,2.045
BWS,1.95
KYO,0
KYN,1.425
SPR,0.613333333333
ITUB,2.37666666667
KRG,0
SPH,0
BWA,1.71
BWC,1.78
SPN,-2.53
BWG,0
SPA,-0.035
SPB,-0.315
RIOM,0
SPE,0
SPF,1.37
SPG,0.774285714286
GS,0.863333333333
EARN,0
GY,0.13
GG,0.7465
GF,0
GE,1.15722222222
BYM,0
GB,0.1
GA,1.36
BYI,0.256
BYD,0.564444444444
JNS,2.595
MAS,-0.105
SNE,0.226666666667
MAV,0
SNN,0
JNY,1.79
SNH,0.5375
SNI,1.16125
MAA,-3.1
MAC,0.28
SNP,-2.56
TISI,0.0
JNJ,1.48529411765
NW^C,0
TDA,0
SNX,1.89
VLRS,0
UBP^D,0
UBP^F,0
BEN,1.188
JWN,0.266666666667
EVN,-0.7
EVC,0.331538461538
EVF,1.9
EVG,0
BEP,0
NMY,0
EVT,0
LNKD,0.784761904762
VLO,0.321904761905
MPLX,0
TTP,0
VLY/WS,0
CTZ^A,0
GRP/U,0
TTI,-2.9
TTM,1.995
TTC,0.563333333333
VLT,0
GRT,0.08
TPRE,0
GRR,1.9
JDD,0
ZF,1.9
ZA,0
GRX,-0.16
VR,0.844
ZX,0
GRA,1.645
BAC/WS/B,0
GRO,0
BCS^A,0
BAC/WS/A,0
BCS^D,0
NSLP,1.53
SLRA,0
HLX,2.2
HLS,2.18
NOA,0
KKR,-1.7075
N,0
TXTR,1.9
HLF,0.390476190476
NOV,0.995833333333
HVT/A,0
NOR,0.458
CTU,0
CTW,0
VBF,0
CTR,0
CTS,2.5
CTX,0
CTY,0
ICB,0
KYE,0
CTB,1.27333333333
CTC,-2.89
CTL,-1.04333333333
SNA,1.30666666667
ENZ,2.18
WHG,-2.22
AIG/WS,0
LXFT,1.53
UNH,0.400769230769
WHR,1.0325
FMER^A,0
WHX,-0.0316666666667
WHZ,0.2
ABR^B,0
ABR^A,0
YOKU,1.68466666667
RRTS,1.01666666667
HYL,0
BFAM,0
DCM,0
V,0
RLI,1.31142857143
EDG,0
EDD,0
EDE,1.385
RLD,-0.288333333333
EDI,0
EDN,0
EDR,-0.03
SFUN,1.42666666667
EDT,0
EDU,0.378
HBA^H,0
EVER,-0.494
ORA,3.0
DPS,-0.174444444444
HYV,0
DUKH,0
DPZ,1.43272727273
DPG,0
NAN^D,0
DPD,0
THGA,0
DPO,0
XPO,1.35333333333
DPM,-0.426666666667
HBA^F,0
LF,1.40933333333
FBS^A,0
HBA^G,0
AGCO,0.518333333333
SEMG,0
LO,0.535833333333
LL,0.492857142857
LM,0.81
LH,0.555
ONE,-0.78
IID,0
IIF,0
IIM,-1.33
NAN^C,0
A,0
RZA,0
NNN^E,0
NBHC,0
STNG,1.484
CFN,1.338
PNX,0
SFI^F,0
CFI,0
VCRA,0.03
PNR,1.04636363636
PNW,-1.1175
PNI,0
PNK,1.485
GD,1.805
PNM,2.295
CFX,2.184
PNC,1.12666666667
CFR,-0.242
PNG,0
PNF,0
OCR^B,0
OCR^A,0
WCIC,0
GM,0.863333333333
JBR,0
PRE,0
NRK^C,0
PRA,0
SAN,1.29833333333
SAM,0.938461538462
JOY,0.221538461538
PRO,0.76
PRI,-0.00666666666667
PRH,0
PRU,1.02625
ACMP,0
CRD/A,0
JOE,1.21
JOF,0
CRD/B,0
SAR,1.9
SAQ,0
SAP,0.0466666666667
PRY,0
INXN,-0.735
CHA,0
CHC,2.145
CHD,1.032
CHE,-0.3975
PSA^V,0
CHH,-1.165
CHK,0.954285714286
CHL,-0.846666666667
PSA^U,0
CHN,0
CHS,1.092
CHT,2.56
CHU,0
JAH,-0.296666666667
MRK,0.392307692308
PSA^S,0
MRF,0
BIO/B,0
ESNT,0
MRC,-2.7
NKG^C,0
DBL,0
HYF,1.93
XUE,0.453333333333
AMRE,0
MTRN,1.9
DBD,-0.345
AMRC,0
APH,0.91
ISH,-0.5125
APO,0.0672727272727
APL,2.05
APB,0
APC,1.76888888889
APA,0.121428571429
APF,0
APD,1.125
NCT^C,0
VC,1.70666666667
MLU,0
WPO,2.045
GRX^A,0
RY,1.31
VE,1.275
TKF,0
SNV,1.36764705882
NLS,-1.03666666667
HMY,1.317
NLY,0.56
JBK,0
MER^D,0
MYCC,0
JBJ,0
MER^K,0
HMN,-2.22
HMH,0
SMFG,0
HME,1.35
WSO/B,0
HMA,0.131428571429
HMC,1.2675
GCA,0.103333333333
AFM,0
GCI,1.89
GCH,0
AFG,2.2
AFA,0
AFB,0
AFC,0
DLR,1.013
GCV,0
AFT,0
AFW,0
AFQ,0
BTU,0.934444444444
BTT,0
SSW,0
SEP,-0.47
SSP,2.5
SSS,0.955
BTZ,0
BTE,0.904
SSL,0
BTF,0
BTA,0
SSD,0
BTO,0
MAN,-0.117777777778
BTH,0.7
TSN,1.23875
DGI,1.16
NEE^P,0
EXL^B,0
TSL,0.842666666667
NXP,0
NEE^G,0
NEE^F,0
NEE^C,0
NEE^O,0
SWC,-0.19
WSM,2.6
NEE^J,0
NEE^I,0
NEE^H,0
RDS/A,0
ECA,1.04769230769
RDS/B,0
EXPR,0.3175
ECL,0.704285714286
VG,0.621666666667
RKUS,1.121
ECT,0
IPHI,-0.9
LND,0
LNC,1.1225
VEL^E,0
BBN,0
B,0
BBK,0
MS^E,0
BBG,2.04
BBF,0
BBD,0.248
ARDC,0
YELP,0.191904761905
EP^C,0
BBY,0.662105263158
BBX,0
BBW,-1.0
WAIR,0.886
BBT,1.2725
RNG,0
VMO,-1.80666666667
NUE,0.16
WRB^B,0
GMED,1.942
TUP,-0.005
VMC,0.81
VMW,0.597647058824
TUC,0
WYN,-0.0725
HCLP,2.52333333333
CLGX,-0.743333333333
NMY^C,0
NMY^G,0
NMY^F,0
NMY^E,0
NMY^D,0
AGRO,-0.07
UNS,0.298
EVR,1.129375
SWK,1.53833333333
HASI,0
CYS,0.99125
RBS^S,0
NPTN,0.316
ETV,0
CYT,1.73
POT,0.6445
POR,0.1
RBS^T,0
POL,1.146
POM,1.9
CYE,0
CYD,1.4375
OAKS,3.0
CYH,1.02571428571
CWHN,0
CYN,1.87
NIO,0
IIZ^K,0
CWZ,-0.7
TCB/WS,0
PDS,1.631
CWT,1.9
VCO,0.22
CWH,0.893333333333
FRM,2.02333333333
VCV,0
MILL,1.1675
IMN,2.2
SCE^F,0
SCE^G,0
AAZ^K,0
TARO,0
SNY,1.47
RBS^N,0
LHO^H,0
LHO^I,0
WWAV,0.997142857143
RBS^H,0
LHO^G,0
PAR,0
PAY,0.830588235294
PDH,1.9
CKH,0
