AGO,0.95
AGN,0.794166666667
AGM,1.225
PKY,0.31
AGI,0
SIR,0
AGD,0
AGC,0
NYX,-0.195555555556
NYT,-0.356666666667
NOC,-0.318571428571
AGX,0
AGU,1.67214285714
BWP,1.94
BWS,0
KYO,0
KYN,2.2
SPR,0
ITUB,0.966666666667
KRG,2.2
SPH,0
BWA,1.35125
BWC,0
SPN,2.04666666667
BWG,0
SPA,0
SPB,1.89
RIOM,0
SPE,0
SPF,0.730714285714
SPG,2.115
GS,0.85380952381
EARN,0
GY,0.95
GG,1.16230769231
GF,0
GE,0.931428571429
BYM,0
GB,0
GA,0.7
BYI,1.142
BYD,0.840833333333
JNS,-0.636666666667
MAS,1.2875
SNE,1.06368421053
MAV,0
SNN,0
JNY,2.725
SNH,0
SNI,-1.54
MAA,2.33
MAC,1.954
SNP,0
TISI,0
JNJ,0.428571428571
NW^C,0
TDA,0
SNX,0.055
VLRS,0
UBP^D,0
UBP^F,0
BEN,0.054
JWN,0.438
EVN,0
EVC,-0.13
EVF,0
EVG,0
BEP,0
NMY,0
EVT,2.4
LNKD,0.938095238095
VLO,0.584705882353
MPLX,1.22
TTP,0
VLY/WS,0
CTZ^A,0
GRP/U,0
TTI,1.385
TTM,1.10272727273
TTC,0
VLT,0
GRT,2.2
TPRE,0
GRR,0
JDD,0
ZF,0
ZA,0
GRX,0
VR,-0.52
ZX,0
GRA,1.85
BAC/WS/B,0
GRO,0
BCS^A,0
BAC/WS/A,0
BCS^D,0
NSLP,0
SLRA,0
HLX,1.39333333333
HLS,-0.155
NOA,0
KKR,0.694166666667
N,0
TXTR,0
HLF,0.0171428571429
NOV,0.8935
HVT/A,0
NOR,1.8
CTU,0
CTW,0
VBF,0
CTR,0
CTS,0
CTX,0
CTY,0
ICB,0
KYE,0.95
CTB,1.99333333333
CTC,0.15
CTL,0.163333333333
SNA,2.05
ENZ,2.16
WHG,0
AIG/WS,0
LXFT,0
UNH,1.34461538462
WHR,0.79
FMER^A,0
WHX,2.43
WHZ,0.29
ABR^B,0
ABR^A,0
YOKU,0.424166666667
RRTS,2.23333333333
HYL,0
BFAM,0
DCM,2.65
V,0
RLI,0
EDG,0
EDD,2.2
EDE,0
RLD,-0.206666666667
EDI,0
EDN,2.12
EDR,1.56
SFUN,0.601428571429
EDT,0
EDU,0.826666666667
HBA^H,0
EVER,1.81111111111
ORA,0
DPS,1.4275
HYV,0
DUKH,0
DPZ,2.00142857143
DPG,0
NAN^D,0
DPD,0
THGA,0
DPO,-2.11
XPO,-0.2
DPM,-0.18
HBA^F,0
LF,0.4625
FBS^A,0
HBA^G,0
AGCO,0.996666666667
SEMG,1.85
LO,0.1
LL,0.569285714286
LM,1.02
LH,-2.17
ONE,0
IID,0
IIF,0
IIM,0
NAN^C,0
A,0
RZA,0
NNN^E,0
NBHC,0
STNG,1.95
CFN,1.755
PNX,0
SFI^F,0
CFI,0
VCRA,0
PNR,1.07
PNW,2.555
PNI,0
PNK,0
GD,0.198571428571
PNM,-2.61
CFX,1.39428571429
PNC,-0.103333333333
CFR,1.7
PNG,-1.335
PNF,0
OCR^B,0
OCR^A,0
WCIC,0
GM,0.578125
JBR,0
PRE,1.7225
NRK^C,0
PRA,0
SAN,0.812
SAM,1.01333333333
JOY,0.145882352941
PRO,-1.22
PRI,-2.51
PRH,0
PRU,1.40166666667
ACMP,0
CRD/A,0
JOE,1.205
JOF,0
CRD/B,0
SAR,0
SAQ,0
SAP,1.085
PRY,0
INXN,0
CHA,2.0
CHC,0
CHD,0.42
CHE,0
PSA^V,0
CHH,0.5
CHK,0.616
CHL,0.944
PSA^U,0
CHN,0
CHS,0.805
CHT,0
CHU,2.4
JAH,2.2
MRK,0.112727272727
PSA^S,0
MRF,0
BIO/B,0
ESNT,0
MRC,0
NKG^C,0
DBL,0
HYF,0
XUE,0
AMRE,0
MTRN,-0.665
DBD,2.09
AMRC,1.93
APH,0.135
ISH,0
APO,1.50875
APL,-1.19
APB,0
APC,1.0625
APA,0.8825
APF,0
APD,0.486
NCT^C,0
VC,0.89
MLU,0
WPO,-0.43
GRX^A,0
RY,-0.575
VE,2.37
TKF,0
SNV,0.256666666667
NLS,2.2
HMY,-0.728888888889
NLY,1.10363636364
JBK,0
MER^D,0
MYCC,0
JBJ,0
MER^K,0
HMN,0
HMH,0
SMFG,0
HME,0
WSO/B,0
HMA,0.953333333333
HMC,0.4525
GCA,0
AFM,0
GCI,0.956363636364
GCH,0
AFG,0.606666666667
AFA,0
AFB,0
AFC,0
DLR,0.45
GCV,0
AFT,0
AFW,0
AFQ,0
BTU,0.188666666667
BTT,0
SSW,-0.23
SEP,0.61
SSP,2.5
SSS,1.82
BTZ,0
BTE,2.83
SSL,2.36
BTF,0
BTA,0
SSD,-1.45
BTO,0
MAN,0.818571428571
BTH,0.422
TSN,1.66470588235
DGI,1.53333333333
NEE^P,0
EXL^B,0
TSL,1.13866666667
NXP,0
NEE^G,0
NEE^F,0
NEE^C,0
NEE^O,0
SWC,0.262
WSM,-0.18
NEE^J,0
NEE^I,0
NEE^H,0
RDS/A,0
ECA,0.567142857143
RDS/B,0
EXPR,1.026
ECL,2.01666666667
VG,1.58428571429
RKUS,-0.0346666666667
ECT,0
IPHI,1.775
LND,0
LNC,1.265
VEL^E,0
BBN,0
B,0
BBK,0
MS^E,0
BBG,0.0233333333333
BBF,0
BBD,0.235
ARDC,0
YELP,0.328888888889
EP^C,0
BBY,0.313
BBX,0
BBW,1.14
WAIR,0
BBT,-0.238333333333
RNG,0
VMO,0
NUE,1.86
WRB^B,0
GMED,1.43
TUP,0.89
VMC,1.702
VMW,0.858
TUC,0
WYN,1.99
HCLP,0
CLGX,0.833333333333
NMY^C,0
NMY^G,0
NMY^F,0
NMY^E,0
NMY^D,0
AGRO,-0.03
UNS,0
EVR,2.155
SWK,-0.446666666667
HASI,0
CYS,0.8475
RBS^S,0
NPTN,2.0
WSH,2.1
CYT,0.82
POT,0.88
POR,2.2
RBS^T,0
POL,1.76
POM,-2.345
