AGO,-0.175
AGN,1.15222222222
AGM,0
PKY,1.3325
AGI,0
SIR,-2.975
AGD,0
AGC,2.2
NYX,0.12
NYT,1.488
NOC,1.63857142857
AGX,1.7
AGU,-0.126428571429
BWP,0.75
BWS,-1.33
KYO,0
KYN,2.2
SPR,2.32
ITUB,2.405
KRG,0
SPH,1.12
BWA,0.612
BWC,2.38
SPN,0.03
BWG,0
SPA,0
SPB,2.2
RIOM,0
SPE,0
SPF,0.973333333333
SPG,1.00222222222
GS,0.226363636364
EARN,0
GY,1.252
GG,0.111176470588
GF,0
GE,0.36
BYM,0
GB,0.42
GA,1.608
BYI,1.50333333333
BYD,1.69428571429
JNS,0
MAS,1.12142857143
SNE,0.565
MAV,2.74
SNN,0
JNY,0
SNH,2.108
SNI,0.913333333333
MAA,1.31333333333
MAC,2.395
SNP,2.47
TISI,-0.67
JNJ,1.36727272727
NW^C,0
TDA,0
SNX,1.20666666667
VLRS,0
UBP^D,0
UBP^F,0
BEN,2.01
EVN,0
EVC,1.294
EVF,1.93
EVG,0
CNHI,0
NMY,1.45
EVT,0
LNKD,0.0822727272727
VLO,0.134705882353
MPLX,2.96
TTP,0
VLY/WS,0
CTZ^A,0
GRP/U,0
TTI,1.10166666667
TTM,0.0683333333333
TTC,1.44
VLT,0
GRT,1.56
TPRE,0
GRR,0
JDD,0
ZF,0
ZA,0
GRX,0
VR,1.105
ZX,0
GRA,2.275
BAC/WS/B,0
GRO,2.0
BCS^A,0
BAC/WS/A,0
BCS^D,0
NSLP,0
SLRA,0
HLX,0.375
HLS,1.72666666667
NOA,1.98333333333
KKR,1.732
N,0
TXTR,0
HLF,0.208181818182
NOV,0.725882352941
HVT/A,0
NOR,0.85
CTU,0
CTW,0
VBF,0
CTR,0
CTS,1.56
CTX,0
CTY,0
ICB,0
KYE,2.2
CTB,-0.712
CTC,3.11
CTL,1.59
SNA,2.35
ENZ,-0.7
WHG,0
AIG/WS,0
LXFT,0
UNH,0.818823529412
WHR,-0.088125
FMER^A,0
WHX,2.53
WHZ,2.18
ABR^B,0
ABR^A,0
YOKU,0.595384615385
RRTS,2.29
HYL,0
BFAM,0.293333333333
DCM,2.68
V,0
RLI,0
EDG,0
EDD,0
EDE,0
